time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-11.98949602417168,-5.2021088088819445,25.37290990026036,6.211780140062,0.42254303770704116,0.0,-8.709154705604341,-3.654807892137985,4.077701767554306,0.15391022244050978,0.20431992236261542,0.0,453.9427800307962,457.1030541541468,455.9096988703169,456.3803814351389
4.439999999999993,-12.519414766700304,-5.422727478942446,25.612351401995003,6.221382956028721,0.43542033865106067,0.0,-8.956074904286256,-3.69865431881117,3.903077757457795,0.17011711536273094,0.2297889120570191,0.0,422.58080290160416,424.8183286609989,422.7586408942993,424.1787113353231
4.499999999999992,-13.06722825254636,-5.646233756964421,25.84718854252281,6.231499585476376,0.44882963521957997,0.0,-9.305473052845386,-3.7506350164550755,3.922599794395315,0.16541759128486203,0.20633063644427438,0.0,492.2908154833105,490.59526998974815,491.26976393706536,490.9453340208148
4.559999999999991,-13.635194313935028,-5.872571648329602,26.080631396068156,6.241448216147315,0.46184033635850064,0.0,-9.62786572669689,-3.793232013592761,3.857161990419735,0.16658394039171828,0.23224572136070257,0.0,468.2208849751339,470.2762183644488,467.4522007919403,467.56787321846053
4.6199999999999894,-14.222581453283837,-6.101306233916493,26.30948484210091,6.251616675987201,0.47638318491868503,0.0,-9.952914007171389,-3.830555039555197,3.7695240337146534,0.17469871709500623,0.25736040860528625,0.0,464.1305827103462,466.1530706919199,464.28686247801454,464.9493640676325
4.679999999999988,-14.828323326238754,-6.332058458899318,26.53002542047121,6.262098565112344,0.49176101964089547,0.0,-10.239851521215314,-3.860644161730806,3.580647131132952,0.17469702377175783,0.25408638288200547,0.0,433.50525228448885,433.29781100587667,433.47287249291327,433.5029410190261
4.739999999999987,-15.452356234078621,-6.5645354666833855,26.740466539245798,6.272971891953359,0.5068013262930275,0.0,-10.562541883591058,-3.8879667844811086,3.4323987868229042,0.19181354390074692,0.24279648537241041,0.0,451.1833730121066,450.33258409453987,450.8393613428792,452.2515530489047
4.799999999999986,-16.094890504121565,-6.798507191559316,26.939665976938404,0.0014103923216008951,0.5216475117502508,0.0,-10.856696729619369,-3.9105606152667174,3.206450388246156,0.19730591226206262,0.25537919788328284,0.0,425.6304928898561,426.77029522216714,426.9143381735883,427.4211125315881
4.859999999999984,-16.756590538299747,-7.033719620066834,27.127185935976968,0.013236647004111646,0.5372691537944423,0.0,-11.201282316866607,-3.9292075027345907,3.0423115439034336,0.19669850909177375,0.26880229680404033,0.0,452.0178600022411,453.16521333665696,452.71419264610813,452.70249772296694
4.919999999999983,-17.441322136275296,-7.269868178250536,27.30794630990552,0.02588986634832846,0.5532049312727567,0.0,-11.624180242043549,-3.94158172750988,2.979972126692815,0.22998934454707004,0.2582770034391206,0.0,493.3986128467231,492.68409205591365,491.23602354636006,493.73707829324513
4.979999999999982,-18.151034583187005,-7.506614064640358,27.483365824162117,0.04011407715344539,0.5688795031546086,0.0,-12.034045188544221,-3.9491210735294615,2.864567854436882,0.2483866940790965,0.26658678941173797,0.0,481.4237796805673,482.1151098390764,480.9064777354394,482.34928467100883
5.0399999999999805,-18.883386568675384,-7.743790335113176,27.64789853182524,0.05469768499235972,0.5845041757739571,0.0,-12.37912829937347,-3.9561470031992,2.6180147129419757,0.22944237512613766,0.24374648795471454,0.0,441.260801727098,439.4388374834158,442.12197585390874,440.6169099923548
